user_id,num_friends,messages_sent,group_activities_participated
9427,35,76,0
9428,59,995,7
9429,125,335,1
9430,155,215,4
9431,15,814,5
9432,44,919,5
9433,169,689,5
9434,89,389,8
9435,131,29,5
9436,13,526,1
9437,92,392,4
9438,131,401,8
9439,150,99,4
9440,138,52,7
9441,154,101,7
9442,92,305,9
9443,39,679,9
9444,164,929,4
9445,109,71,3
9446,150,461,6
9447,132,333,3
9448,26,595,8
9449,169,412,9
9450,34,236,5
9451,37,534,0
9452,129,767,9
9453,49,740,2
9454,43,790,6
9455,91,321,4
9456,70,868,3
9457,13,204,3
9458,90,883,8
9459,129,470,2
9460,65,442,3
9461,5,319,6
9462,57,175,9
9463,100,187,6
9464,178,997,8
9465,139,403,1
9466,78,107,4
9467,48,748,0
9468,177,824,3
9469,8,513,8
9470,125,291,6
9471,48,336,3
9472,23,303,1
9473,69,312,5
9474,29,328,1
9475,23,560,6
9476,132,105,9
9477,68,421,3
9478,179,972,7
9479,95,676,5
9480,158,994,8
9481,103,584,9
9482,176,925,2
9483,87,180,3
9484,84,132,3
9485,32,531,9
9486,186,35,9
9487,57,924,6
9488,179,726,2
9489,77,989,5
9490,114,648,1
9491,172,710,0
9492,182,586,3
9493,21,332,1
9494,197,112,1
9495,95,601,4
9496,133,841,4
9497,186,212,1
9498,29,208,9
9499,32,828,2
9500,171,316,4
9501,155,709,8
9502,97,17,2
9503,163,839,0
9504,119,439,0
9505,63,955,1
9506,198,730,4
9507,92,470,3
9508,6,803,9
9509,32,32,7
9510,150,749,9
9511,186,560,5
9512,128,876,3
9513,158,451,5
9514,13,752,5
9515,118,497,8
9516,43,45,7
9517,79,114,6
9518,185,122,0
9519,138,350,2
9520,41,630,9
9521,125,438,6
9522,121,955,9
9523,179,101,9
9524,88,841,9
9525,125,510,6
9526,51,74,8
9527,100,912,8
9528,58,80,9
9529,52,331,9
9530,50,257,0
9531,167,388,7
9532,60,138,6
9533,12,33,1
9534,142,602,0
9535,197,325,6
9536,76,534,9
9537,51,487,7
9538,119,718,3
9539,176,60,9
9540,164,346,0
9541,20,730,8
9542,105,16,6
9543,165,838,0
9544,158,325,1
9545,121,98,0
9546,182,35,6
9547,154,549,5
9548,166,848,9
9549,96,987,9
9550,49,638,1
9551,152,497,9
9552,139,955,4
9553,195,832,7
9554,21,212,8
9555,187,995,2
9556,83,30,2
9557,123,277,3
9558,112,39,3
9559,18,552,9
9560,20,126,4
9561,81,329,6
9562,39,347,9
9563,19,410,4
9564,189,251,6
9565,74,76,1
9566,24,320,7
9567,188,179,4
9568,182,490,3
9569,130,725,1
9570,37,470,5
9571,83,308,0
9572,32,626,2
9573,16,161,8
9574,55,74,1
9575,144,277,9
9576,135,176,8
9577,81,644,2
9578,117,649,6
9579,135,584,2
9580,192,440,6
9581,198,848,4
9582,129,766,6
9583,58,255,7
9584,36,591,6
9585,76,329,8
9586,131,54,8
9587,75,148,7
9588,107,705,7
9589,33,302,1
9590,199,803,0
9591,102,928,9
9592,129,72,3
9593,21,656,1
9594,19,608,7
9595,118,779,1
9596,88,268,7
9597,40,45,2
9598,189,236,1
9599,26,704,2
9600,44,39,9
9601,71,747,5
9602,74,213,1
9603,198,201,9
9604,108,943,7
9605,87,440,2
9606,131,805,8
9607,170,816,5
9608,35,935,8
9609,18,887,0
9610,103,107,2
9611,12,114,6
9612,171,51,2
9613,36,884,8
9614,122,927,5
9615,41,396,6
9616,14,576,3
9617,110,237,0
9618,106,599,6
9619,90,803,2
9620,148,213,0
9621,81,629,8
9622,75,425,9
9623,142,395,6
9624,134,593,1
9625,20,84,7
9626,168,477,3
9627,103,451,9
9628,12,450,7
9629,48,769,6
9630,70,835,8
9631,132,835,2
9632,82,7,8
9633,187,329,7
9634,139,694,7
9635,17,604,0
9636,13,928,7
9637,111,861,4
9638,72,661,8
9639,137,951,5
9640,108,697,1
9641,78,155,0
9642,130,243,5
9643,187,668,7
9644,24,431,4
9645,196,447,2
9646,150,292,9
9647,182,524,7
9648,186,581,4
9649,93,220,6
9650,118,974,4
9651,47,578,9
9652,56,770,7
9653,48,841,0
9654,150,63,7
9655,10,570,8
9656,196,302,8
9657,39,351,7
9658,180,754,0
9659,141,897,7
9660,195,700,8
9661,195,54,6
9662,14,16,4
9663,170,469,7
9664,21,117,5
9665,73,894,2
9666,107,441,6
9667,162,507,4
9668,68,42,9
9669,25,703,8
9670,144,234,6
9671,147,429,3
9672,109,233,6
9673,70,741,7
9674,60,725,9
9675,45,708,6
9676,152,444,8
9677,160,295,8
9678,84,986,7
9679,193,900,3
9680,70,608,7
9681,29,288,8
9682,99,829,0
9683,24,793,0
9684,6,853,4
9685,184,848,4
9686,105,282,1
9687,106,702,8
9688,44,257,4
9689,144,813,3
9690,92,531,4
9691,74,804,1
9692,100,806,3
9693,49,811,7
9694,145,878,0
9695,169,249,0
9696,62,398,7
9697,81,542,8
9698,21,374,1
9699,31,561,6
9700,22,475,9
9701,25,360,8
9702,18,390,9
9703,104,550,1
9704,140,364,5
9705,191,365,0
9706,192,128,6
9707,131,134,2
9708,68,966,3
9709,125,392,5
9710,86,186,0
9711,43,377,5
9712,121,74,8
9713,16,235,2
9714,74,884,6
9715,131,662,0
9716,59,435,5
9717,29,377,2
9718,113,889,1
9719,167,933,1
9720,46,913,1
9721,132,112,5
9722,152,271,7
9723,191,941,8
9724,180,516,2
9725,107,45,9
9726,7,216,3
9727,148,371,8
9728,108,68,8
9729,191,605,5
9730,25,369,0
9731,100,810,1
9732,19,951,5
9733,42,472,0
9734,50,626,4
9735,46,707,2
9736,47,978,0
9737,169,735,4
9738,64,639,6
9739,67,843,5
9740,59,198,0
9741,63,739,9
9742,170,325,0
9743,114,683,3
9744,67,400,5
9745,116,653,5
9746,148,193,0
9747,180,715,1
9748,136,374,4
9749,62,120,9
9750,113,330,9
9751,31,111,5
9752,31,352,0
9753,185,59,7
9754,132,833,3
9755,96,983,8
9756,158,207,8
9757,161,886,3
9758,43,898,6
9759,30,295,6
9760,116,894,7
9761,143,423,1
9762,68,364,0
9763,129,200,8
9764,140,260,5
9765,17,42,2
9766,119,256,6
9767,121,399,5
9768,115,280,8
9769,182,344,5
9770,5,722,9
9771,197,572,5
9772,47,365,1
9773,106,337,0
9774,140,218,6
9775,165,503,1
9776,188,884,9
9777,151,648,4
9778,96,763,8
9779,99,229,9
9780,153,84,0
9781,26,452,9
9782,123,29,5
9783,26,263,8
9784,183,539,6
9785,53,848,6
9786,12,996,0
9787,72,947,8
9788,139,638,5
9789,84,532,8
9790,65,401,5
9791,99,884,7
9792,119,905,3
9793,90,253,6
9794,146,581,9
9795,131,747,5
9796,116,868,8
9797,188,726,0
9798,42,337,0
9799,163,632,4
9800,154,364,0
9801,182,185,6
9802,86,141,9
9803,5,735,9
9804,46,820,5
9805,178,979,8
9806,69,693,1
9807,124,228,9
9808,31,56,2
9809,82,644,3
9810,181,984,6
9811,63,674,8
9812,6,702,1
9813,23,341,2
9814,143,903,4
9815,121,34,0
9816,164,458,5
9817,182,192,2
9818,71,479,3
9819,161,537,6
9820,60,671,5
9821,151,479,0
9822,63,801,4
9823,35,996,9
9824,133,268,5
9825,183,206,9
9826,58,37,4
9827,182,194,6
9828,75,463,0
9829,106,995,3
9830,28,321,5
9831,156,718,2
9832,15,42,5
9833,163,451,6
9834,178,140,4
9835,74,550,3
9836,126,399,6
9837,186,553,7
9838,17,368,9
9839,69,584,2
9840,85,767,4
9841,158,226,0
9842,34,245,5
9843,192,559,8
9844,152,921,9
9845,104,858,6
9846,146,358,2
9847,193,591,7
9848,169,821,9
9849,99,73,8
9850,29,148,0
9851,47,825,5
9852,81,858,7
9853,100,655,1
9854,87,247,3
9855,131,990,1
9856,177,472,6
9857,82,818,1
9858,169,250,8
9859,48,140,2
9860,151,233,7
9861,91,182,1
9862,30,291,6
9863,76,733,1
9864,182,645,2
9865,134,166,7
9866,14,352,8
9867,125,261,7
9868,38,507,0
9869,74,260,1
9870,161,425,9
9871,51,92,3
9872,150,81,1
9873,74,237,2
9874,85,141,6
9875,82,329,9
9876,124,937,3
9877,28,591,5
9878,130,622,2
9879,86,170,1
9880,152,71,5
9881,79,519,4
9882,124,566,9
9883,36,594,6
9884,158,239,4
9885,130,486,7
9886,175,549,1
9887,196,470,9
9888,7,233,0
9889,98,854,0
9890,32,732,6
9891,139,522,3
9892,44,453,6
9893,82,368,9
9894,35,161,9
9895,130,221,8
9896,160,298,3
9897,41,783,9
9898,79,515,6
9899,129,337,3
9900,86,820,6
9901,130,101,5
9902,11,423,9
9903,52,108,2
9904,173,165,5
9905,47,956,1
9906,75,284,5
9907,63,37,7
9908,169,968,7
9909,98,122,7
9910,111,434,4
9911,136,55,7
9912,49,602,9
9913,167,272,4
9914,24,138,3
9915,35,608,9
9916,5,830,7
9917,178,113,7
9918,60,903,8
9919,185,203,0
9920,83,884,4
9921,120,258,2
9922,50,299,3
9923,141,458,1
9924,89,585,0
9925,59,854,0
9926,73,910,7
9927,44,673,3
9928,53,409,7
9929,31,957,3
9930,6,865,7
9931,147,656,0
9932,191,432,3
9933,136,262,4
9934,195,25,2
9935,89,297,2
9936,115,730,8
9937,23,249,4
9938,35,142,5
9939,90,351,7
9940,58,802,1
9941,16,471,0
9942,115,980,7
9943,58,913,4
9944,39,255,6
9945,82,829,4
9946,185,933,7
9947,196,950,0
9948,20,722,7
9949,65,918,1
9950,36,821,8
9951,122,662,2
9952,140,33,4
9953,168,0,3
9954,13,879,1
9955,187,903,4
9956,68,903,2
9957,95,88,0
9958,55,999,8
9959,89,646,5
9960,35,207,3
9961,117,626,6
9962,93,802,3
9963,11,446,5
9964,81,144,5
9965,6,853,7
9966,103,90,1
9967,59,292,5
9968,141,74,5
9969,16,514,1
9970,185,717,8
9971,127,373,0
9972,79,785,2
9973,148,828,1
9974,198,952,0
9975,169,886,0
9976,138,776,0
9977,181,888,4
9978,15,775,2
9979,20,451,8
9980,75,817,1
9981,103,891,3
9982,154,512,9
9983,64,760,7
9984,140,653,0
9985,10,622,3
9986,39,217,0
9987,152,994,6
9988,65,822,4
9989,168,364,9
9990,50,422,0
9991,143,904,2
9992,83,455,2
9993,23,365,5
9994,40,20,4
9995,147,810,2
9996,70,570,4
9997,138,223,3
9998,178,70,6
9999,144,399,7
10000,46,415,1
